analysis_level,provider,run_name,requested_model,prompt_variant,evaluation_scope,target_family,valid_prediction_n,reference_positive_n,reference_negative_n,predicted_positive_n,accuracy,recall,precision,f1,specificity,auroc,auroc_flag,tn,fp,fn,tp,threshold,expected_n,prediction_coverage,document,target_labeler,label_source_type
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_kyle,individual_coder,28,28,0,10,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,,,single_reference_class,0,0,18,10,0.5,28,1.0,ERP Report,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_kyle,individual_coder,6,5,1,2,0.5,0.4,1.0,0.5714285714285714,1.0,0.8,,1,0,3,2,0.5,6,1.0,GAO,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_kyle,individual_coder,9,7,2,4,0.4444444444444444,0.42857142857142855,0.75,0.5454545454545454,0.5,0.6428571428571428,,1,1,4,3,0.5,9,1.0,Hurricane Katrina,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,4,4,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,4,0,0.5,4,1.0,EPA,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,28,28,0,10,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,,,single_reference_class,0,0,18,10,0.5,28,1.0,ERP Report,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,2,2,0,1,0.5,0.5,1.0,0.6666666666666666,,,single_reference_class,0,0,1,1,0.5,2,1.0,GAO,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,9,7,2,4,0.4444444444444444,0.42857142857142855,0.75,0.5454545454545454,0.5,0.6428571428571428,,1,1,4,3,0.5,9,1.0,Hurricane Katrina,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_prerana,individual_coder,14,1,13,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.4230769230769231,,13,0,1,0,0.5,14,1.0,EPA,prerana,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_prerana,individual_coder,4,4,0,1,0.25,0.25,1.0,0.4,,,single_reference_class,0,0,3,1,0.5,4,1.0,PAR,prerana,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_prerana__drop_kyle_only,individual_coder,14,1,13,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.4230769230769231,,13,0,1,0,0.5,14,1.0,EPA,prerana,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,labeler_prerana__drop_kyle_only,individual_coder,4,4,0,1,0.25,0.25,1.0,0.4,,,single_reference_class,0,0,3,1,0.5,4,1.0,PAR,prerana,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,6,2,4,1,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,0.8125,,4,0,1,1,0.5,6,1.0,EPA,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,4,2,2,0,0.5,0.0,0.0,0.0,1.0,0.0,,2,0,2,0,0.5,4,1.0,EPA,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,12,1,11,0,0.9166666666666666,0.0,0.0,0.0,1.0,0.5,,11,0,1,0,0.5,12,1.0,EPA,prerana,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,28,22,6,10,0.35714285714285715,0.3181818181818182,0.7,0.4375,0.5,0.44318181818181823,,3,3,15,7,0.5,28,1.0,ERP Report,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,3,3,0,2,0.6666666666666666,0.6666666666666666,1.0,0.8,,,single_reference_class,0,0,1,2,0.5,3,1.0,GAO,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,4,3,1,1,0.5,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,,1,0,2,1,0.5,4,1.0,GAO,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,9,5,4,4,0.4444444444444444,0.4,0.5,0.4444444444444444,0.5,0.625,,2,2,3,2,0.5,9,1.0,Hurricane Katrina,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.5,2,1.0,Hurricane Katrina,unassigned_human_labeler,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,7,7,0,2,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,,,single_reference_class,0,0,5,2,0.5,7,1.0,PAR,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only,new_gold,1,1,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,1,0,0.5,1,1.0,PAR,prerana,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,6,2,4,1,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,0.8125,,4,0,1,1,0.5,6,1.0,EPA,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,12,1,11,0,0.9166666666666666,0.0,0.0,0.0,1.0,0.5,,11,0,1,0,0.5,12,1.0,EPA,prerana,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,28,22,6,10,0.35714285714285715,0.3181818181818182,0.7,0.4375,0.5,0.44318181818181823,,3,3,15,7,0.5,28,1.0,ERP Report,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,3,3,0,2,0.6666666666666666,0.6666666666666666,1.0,0.8,,,single_reference_class,0,0,1,2,0.5,3,1.0,GAO,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,9,5,4,4,0.4444444444444444,0.4,0.5,0.4444444444444444,0.5,0.625,,2,2,3,2,0.5,9,1.0,Hurricane Katrina,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.5,2,1.0,Hurricane Katrina,unassigned_human_labeler,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,7,7,0,2,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,,,single_reference_class,0,0,5,2,0.5,7,1.0,PAR,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,1,1,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,1,0,0.5,1,1.0,PAR,prerana,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,6,2,4,1,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,0.8125,,4,0,1,1,0.5,6,1.0,EPA,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,4,2,2,0,0.5,0.0,0.0,0.0,1.0,0.0,,2,0,2,0,0.5,4,1.0,EPA,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,12,9,3,0,0.25,0.0,0.0,0.0,1.0,0.7962962962962964,,3,0,9,0,0.5,12,1.0,EPA,prerana,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,28,22,6,10,0.35714285714285715,0.3181818181818182,0.7,0.4375,0.5,0.44318181818181823,,3,3,15,7,0.5,28,1.0,ERP Report,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,3,3,0,2,0.6666666666666666,0.6666666666666666,1.0,0.8,,,single_reference_class,0,0,1,2,0.5,3,1.0,GAO,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,4,3,1,1,0.5,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,,1,0,2,1,0.5,4,1.0,GAO,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,9,5,4,4,0.4444444444444444,0.4,0.5,0.4444444444444444,0.5,0.625,,2,2,3,2,0.5,9,1.0,Hurricane Katrina,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.5,2,1.0,Hurricane Katrina,unassigned_human_labeler,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,7,7,0,2,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,,,single_reference_class,0,0,5,2,0.5,7,1.0,PAR,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only,old_gold,1,1,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,1,0,0.5,1,1.0,PAR,prerana,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,6,2,4,1,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,0.8125,,4,0,1,1,0.5,6,1.0,EPA,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,12,9,3,0,0.25,0.0,0.0,0.0,1.0,0.7962962962962964,,3,0,9,0,0.5,12,1.0,EPA,prerana,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,28,22,6,10,0.35714285714285715,0.3181818181818182,0.7,0.4375,0.5,0.44318181818181823,,3,3,15,7,0.5,28,1.0,ERP Report,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,3,3,0,2,0.6666666666666666,0.6666666666666666,1.0,0.8,,,single_reference_class,0,0,1,2,0.5,3,1.0,GAO,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,9,5,4,4,0.4444444444444444,0.4,0.5,0.4444444444444444,0.5,0.625,,2,2,3,2,0.5,9,1.0,Hurricane Katrina,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.5,2,1.0,Hurricane Katrina,unassigned_human_labeler,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,7,7,0,2,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,,,single_reference_class,0,0,5,2,0.5,7,1.0,PAR,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,1,1,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,1,0,0.5,1,1.0,PAR,prerana,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,6,2,4,1,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,0.8125,,4,0,1,1,0.5,6,1.0,EPA,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,8,6,2,0,0.25,0.0,0.0,0.0,1.0,0.4583333333333333,,2,0,6,0,0.5,8,1.0,EPA,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,14,1,13,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.4230769230769231,,13,0,1,0,0.5,14,1.0,EPA,prerana,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,28,22,6,10,0.35714285714285715,0.3181818181818182,0.7,0.4375,0.5,0.44318181818181823,,3,3,15,7,0.5,28,1.0,ERP Report,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,28,28,0,10,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,,,single_reference_class,0,0,18,10,0.5,28,1.0,ERP Report,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,3,3,0,2,0.6666666666666666,0.6666666666666666,1.0,0.8,,,single_reference_class,0,0,1,2,0.5,3,1.0,GAO,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,6,5,1,2,0.5,0.4,1.0,0.5714285714285714,1.0,0.8,,1,0,3,2,0.5,6,1.0,GAO,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,9,5,4,4,0.4444444444444444,0.4,0.5,0.4444444444444444,0.5,0.625,,2,2,3,2,0.5,9,1.0,Hurricane Katrina,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,9,7,2,4,0.4444444444444444,0.42857142857142855,0.75,0.5454545454545454,0.5,0.6428571428571428,,1,1,4,3,0.5,9,1.0,Hurricane Katrina,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,7,7,0,2,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,,,single_reference_class,0,0,5,2,0.5,7,1.0,PAR,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,4,4,0,1,0.25,0.25,1.0,0.4,,,single_reference_class,0,0,3,1,0.5,4,1.0,PAR,prerana,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,6,2,4,1,0.8333333333333334,0.5,1.0,0.6666666666666666,1.0,0.8125,,4,0,1,1,0.5,6,1.0,EPA,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,4,4,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,4,0,0.5,4,1.0,EPA,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,14,1,13,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.4230769230769231,,13,0,1,0,0.5,14,1.0,EPA,prerana,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,28,22,6,10,0.35714285714285715,0.3181818181818182,0.7,0.4375,0.5,0.44318181818181823,,3,3,15,7,0.5,28,1.0,ERP Report,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,28,28,0,10,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,,,single_reference_class,0,0,18,10,0.5,28,1.0,ERP Report,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,3,3,0,2,0.6666666666666666,0.6666666666666666,1.0,0.8,,,single_reference_class,0,0,1,2,0.5,3,1.0,GAO,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,2,2,0,1,0.5,0.5,1.0,0.6666666666666666,,,single_reference_class,0,0,1,1,0.5,2,1.0,GAO,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,9,5,4,4,0.4444444444444444,0.4,0.5,0.4444444444444444,0.5,0.625,,2,2,3,2,0.5,9,1.0,Hurricane Katrina,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,9,7,2,4,0.4444444444444444,0.42857142857142855,0.75,0.5454545454545454,0.5,0.6428571428571428,,1,1,4,3,0.5,9,1.0,Hurricane Katrina,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,7,7,0,2,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,,,single_reference_class,0,0,5,2,0.5,7,1.0,PAR,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,4,4,0,1,0.25,0.25,1.0,0.4,,,single_reference_class,0,0,3,1,0.5,4,1.0,PAR,prerana,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,6,2,4,0,0.6666666666666666,0.0,0.0,0.0,1.0,0.375,,4,0,2,0,0.5,6,1.0,EPA,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,4,2,2,0,0.5,0.0,0.0,0.0,1.0,0.125,,2,0,2,0,0.5,4,1.0,EPA,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,12,1,11,0,0.9166666666666666,0.0,0.0,0.0,1.0,0.6818181818181818,,11,0,1,0,0.5,12,1.0,EPA,prerana,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,26,20,6,8,0.3076923076923077,0.25,0.625,0.35714285714285715,0.5,0.4666666666666667,,3,3,15,5,0.5,28,0.9285714285714286,ERP Report,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,3,3,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,3,0,0.5,3,1.0,GAO,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,4,3,1,1,0.5,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,,1,0,2,1,0.5,4,1.0,GAO,kyle,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,9,5,4,2,0.6666666666666666,0.4,1.0,0.5714285714285714,1.0,0.825,,4,0,3,2,0.5,9,1.0,Hurricane Katrina,anmol,
model_document_labeler,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,codebook_with_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,2,0,2,0,1.0,0.0,0.0,0.0,1.0,,single_reference_class,2,0,0,0,0.5,2,1.0,Hurricane Katrina,unassigned_human_labeler,
