analysis_level,provider,run_name,requested_model,prompt_variant,evaluation_scope,target_family,valid_prediction_n,reference_positive_n,reference_negative_n,predicted_positive_n,accuracy,recall,precision,f1,specificity,auroc,auroc_flag,tn,fp,fn,tp,threshold,expected_n,prediction_coverage,document,target_labeler,label_source_type,threshold_mode
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.15,1,1.0,PAR,prerana,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_anmol,individual_coder,6,2,4,6,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,1.0,,0,4,0,2,0.15,6,1.0,EPA,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_anmol,individual_coder,28,22,6,28,0.7857142857142857,1.0,0.7857142857142857,0.88,0.0,0.6477272727272728,,0,6,0,22,0.15,28,1.0,ERP Report,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_anmol,individual_coder,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.15,3,1.0,GAO,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_anmol,individual_coder,9,5,4,9,0.5555555555555556,1.0,0.5555555555555556,0.7142857142857143,0.0,0.675,,0,4,0,5,0.15,9,1.0,Hurricane Katrina,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_anmol,individual_coder,7,7,0,7,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,7,0.15,7,1.0,PAR,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_anmol__drop_kyle_only,individual_coder,6,2,4,6,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,1.0,,0,4,0,2,0.15,6,1.0,EPA,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_anmol__drop_kyle_only,individual_coder,28,22,6,28,0.7857142857142857,1.0,0.7857142857142857,0.88,0.0,0.6477272727272728,,0,6,0,22,0.15,28,1.0,ERP Report,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_anmol__drop_kyle_only,individual_coder,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.15,3,1.0,GAO,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_anmol__drop_kyle_only,individual_coder,9,5,4,9,0.5555555555555556,1.0,0.5555555555555556,0.7142857142857143,0.0,0.675,,0,4,0,5,0.15,9,1.0,Hurricane Katrina,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_anmol__drop_kyle_only,individual_coder,7,7,0,7,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,7,0.15,7,1.0,PAR,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_kyle,individual_coder,8,6,2,8,0.75,1.0,0.75,0.8571428571428571,0.0,0.5833333333333333,,0,2,0,6,0.05,8,1.0,EPA,kyle,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_kyle,individual_coder,28,28,0,28,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,28,0.05,28,1.0,ERP Report,kyle,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_kyle,individual_coder,6,5,1,6,0.8333333333333334,1.0,0.8333333333333334,0.9090909090909091,0.0,0.30000000000000004,,0,1,0,5,0.05,6,1.0,GAO,kyle,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_kyle,individual_coder,9,7,2,9,0.7777777777777778,1.0,0.7777777777777778,0.875,0.0,0.6785714285714286,,0,2,0,7,0.05,9,1.0,Hurricane Katrina,kyle,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,4,4,0,4,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,4,0.08,4,1.0,EPA,kyle,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,28,28,0,28,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,28,0.08,28,1.0,ERP Report,kyle,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,2,2,0,2,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,2,0.08,2,1.0,GAO,kyle,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_kyle__drop_kyle_only,individual_coder,9,7,2,9,0.7777777777777778,1.0,0.7777777777777778,0.875,0.0,0.6785714285714286,,0,2,0,7,0.08,9,1.0,Hurricane Katrina,kyle,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_prerana,individual_coder,14,1,13,1,0.8571428571428571,0.0,0.0,0.0,0.9230769230769231,0.30769230769230765,,12,1,1,0,0.5,14,1.0,EPA,prerana,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_prerana,individual_coder,4,4,0,3,0.75,0.75,1.0,0.8571428571428571,,,single_reference_class,0,0,1,3,0.5,4,1.0,PAR,prerana,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_prerana__drop_kyle_only,individual_coder,14,1,13,1,0.8571428571428571,0.0,0.0,0.0,0.9230769230769231,0.30769230769230765,,12,1,1,0,0.5,14,1.0,EPA,prerana,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,labeler_prerana__drop_kyle_only,individual_coder,4,4,0,3,0.75,0.75,1.0,0.8571428571428571,,,single_reference_class,0,0,1,3,0.5,4,1.0,PAR,prerana,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,6,2,4,6,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,1.0,,0,4,0,2,0.05,6,1.0,EPA,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,4,2,2,4,0.5,1.0,0.5,0.6666666666666666,0.0,0.25,,0,2,0,2,0.05,4,1.0,EPA,kyle,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,12,1,11,12,0.08333333333333333,1.0,0.08333333333333333,0.15384615384615385,0.0,0.36363636363636365,,0,11,0,1,0.05,12,1.0,EPA,prerana,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,28,22,6,28,0.7857142857142857,1.0,0.7857142857142857,0.88,0.0,0.6477272727272728,,0,6,0,22,0.05,28,1.0,ERP Report,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.05,3,1.0,GAO,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,4,3,1,4,0.75,1.0,0.75,0.8571428571428571,0.0,0.5,,0,1,0,3,0.05,4,1.0,GAO,kyle,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,9,5,4,9,0.5555555555555556,1.0,0.5555555555555556,0.7142857142857143,0.0,0.675,,0,4,0,5,0.05,9,1.0,Hurricane Katrina,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,2,0,2,2,0.0,0.0,0.0,0.0,0.0,,single_reference_class,0,2,0,0,0.05,2,1.0,Hurricane Katrina,unassigned_human_labeler,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,7,7,0,7,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,7,0.05,7,1.0,PAR,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only,new_gold,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.05,1,1.0,PAR,prerana,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,6,2,4,6,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,1.0,,0,4,0,2,0.15,6,1.0,EPA,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,12,1,11,11,0.16666666666666666,1.0,0.09090909090909091,0.16666666666666666,0.09090909090909091,0.36363636363636365,,1,10,0,1,0.15,12,1.0,EPA,prerana,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,28,22,6,28,0.7857142857142857,1.0,0.7857142857142857,0.88,0.0,0.6477272727272728,,0,6,0,22,0.15,28,1.0,ERP Report,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.15,3,1.0,GAO,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,9,5,4,9,0.5555555555555556,1.0,0.5555555555555556,0.7142857142857143,0.0,0.675,,0,4,0,5,0.15,9,1.0,Hurricane Katrina,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,2,0,2,2,0.0,0.0,0.0,0.0,0.0,,single_reference_class,0,2,0,0,0.15,2,1.0,Hurricane Katrina,unassigned_human_labeler,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,7,7,0,7,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,7,0.15,7,1.0,PAR,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.15,1,1.0,PAR,prerana,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,6,2,4,6,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,1.0,,0,4,0,2,0.05,6,1.0,EPA,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,4,2,2,4,0.5,1.0,0.5,0.6666666666666666,0.0,0.25,,0,2,0,2,0.05,4,1.0,EPA,kyle,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,12,9,3,12,0.75,1.0,0.75,0.8571428571428571,0.0,0.6666666666666666,,0,3,0,9,0.05,12,1.0,EPA,prerana,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,28,22,6,28,0.7857142857142857,1.0,0.7857142857142857,0.88,0.0,0.6477272727272728,,0,6,0,22,0.05,28,1.0,ERP Report,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.05,3,1.0,GAO,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,4,3,1,4,0.75,1.0,0.75,0.8571428571428571,0.0,0.5,,0,1,0,3,0.05,4,1.0,GAO,kyle,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,9,5,4,9,0.5555555555555556,1.0,0.5555555555555556,0.7142857142857143,0.0,0.675,,0,4,0,5,0.05,9,1.0,Hurricane Katrina,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,2,0,2,2,0.0,0.0,0.0,0.0,0.0,,single_reference_class,0,2,0,0,0.05,2,1.0,Hurricane Katrina,unassigned_human_labeler,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,7,7,0,7,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,7,0.05,7,1.0,PAR,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.05,1,1.0,PAR,prerana,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,6,2,4,6,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,1.0,,0,4,0,2,0.08,6,1.0,EPA,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,12,9,3,12,0.75,1.0,0.75,0.8571428571428571,0.0,0.6666666666666666,,0,3,0,9,0.08,12,1.0,EPA,prerana,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,28,22,6,28,0.7857142857142857,1.0,0.7857142857142857,0.88,0.0,0.6477272727272728,,0,6,0,22,0.08,28,1.0,ERP Report,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.08,3,1.0,GAO,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,9,5,4,9,0.5555555555555556,1.0,0.5555555555555556,0.7142857142857143,0.0,0.675,,0,4,0,5,0.08,9,1.0,Hurricane Katrina,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,2,0,2,2,0.0,0.0,0.0,0.0,0.0,,single_reference_class,0,2,0,0,0.08,2,1.0,Hurricane Katrina,unassigned_human_labeler,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,7,7,0,7,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,7,0.08,7,1.0,PAR,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,1,1,0,1,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,1,0.08,1,1.0,PAR,prerana,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,6,2,4,6,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,1.0,,0,4,0,2,0.05,6,1.0,EPA,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,8,6,2,8,0.75,1.0,0.75,0.8571428571428571,0.0,0.5833333333333333,,0,2,0,6,0.05,8,1.0,EPA,kyle,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,14,1,13,14,0.07142857142857142,1.0,0.07142857142857142,0.13333333333333333,0.0,0.30769230769230765,,0,13,0,1,0.05,14,1.0,EPA,prerana,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,28,22,6,28,0.7857142857142857,1.0,0.7857142857142857,0.88,0.0,0.6477272727272728,,0,6,0,22,0.05,28,1.0,ERP Report,anmol,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,28,28,0,28,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,28,0.05,28,1.0,ERP Report,kyle,,model_scope_optimized_in_sample
model_document_labeler,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,3,3,0,3,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,3,0.05,3,1.0,GAO,anmol,,model_scope_optimized_in_sample
